,date,open,high,low,close,volume,rsi,Supertrend Values,Supertrend Signal
38,2024-04-30 09:53:00+05:30,49569.1,49630.0,49552.85,49620.25,34245,71.77139564194428,49468.334449201044,1
39,2024-04-30 09:54:00+05:30,49620.3,49650.0,49612.2,49637.4,38460,73.48528712238756,49508.99468500887,1
40,2024-04-30 09:55:00+05:30,49629.5,49640.0,49604.5,49610.5,17715,66.64985519960261,49508.99468500887,1
41,2024-04-30 09:56:00+05:30,49612.85,49627.9,49608.9,49608.9,9930,66.255091499418,49508.99468500887,1
42,2024-04-30 09:57:00+05:30,49610.0,49635.7,49606.1,49633.1,12450,69.22420841818294,49509.37540318041,1
43,2024-04-30 09:58:00+05:30,49633.0,49649.95,49627.0,49649.95,13485,71.12901082565521,49531.264346741686,1
44,2024-04-30 09:59:00+05:30,49650.0,49663.0,49644.9,49657.45,33285,71.96087272367265,49552.082225906066,1
45,2024-04-30 10:00:00+05:30,49655.8,49662.95,49620.05,49621.0,13560,62.53099878556799,49552.082225906066,1
46,2024-04-30 10:01:00+05:30,49621.0,49645.15,49620.05,49622.05,6735,62.682702460111386,49552.082225906066,1
47,2024-04-30 10:02:00+05:30,49624.6,49640.0,49624.05,49631.1,10740,64.03432721138992,49552.082225906066,1
48,2024-04-30 10:03:00+05:30,49632.45,49675.8,49632.25,49669.95,26895,69.19284234699691,49553.459811358465,1
49,2024-04-30 10:04:00+05:30,49671.1,49671.85,49629.0,49634.4,9135,60.624134475317256,49553.459811358465,1
50,2024-04-30 10:05:00+05:30,49632.05,49641.65,49626.0,49630.0,5670,59.63969875962667,49553.459811358465,1
51,2024-04-30 10:06:00+05:30,49629.95,49650.75,49625.0,49637.4,5340,60.7928101256577,49553.459811358465,1
52,2024-04-30 10:07:00+05:30,49630.0,49632.15,49585.65,49586.6,11505,50.19141605060612,49553.459811358465,1
53,2024-04-30 10:08:00+05:30,49586.6,49586.6,49421.0,49537.0,50325,42.41419208316302,49645.10236246332,-1
54,2024-04-30 10:09:00+05:30,49537.0,49544.65,49469.8,49469.8,16560,34.59325392354893,49645.10236246332,-1
55,2024-04-30 10:10:00+05:30,49463.9,49519.85,49460.55,49500.0,8370,39.9520608870509,49642.68845570399,-1
56,2024-04-30 10:11:00+05:30,49500.0,49510.0,49485.0,49505.45,6180,40.893207330790894,49642.218328318406,-1
57,2024-04-30 10:12:00+05:30,49504.7,49538.8,49481.95,49536.0,6885,46.00219227244287,49642.218328318406,-1
58,2024-04-30 10:13:00+05:30,49533.4,49557.85,49500.0,49547.0,5970,47.75333660679524,49642.218328318406,-1
59,2024-04-30 10:14:00+05:30,49544.9,49544.9,49512.0,49533.8,2055,45.83252178531431,49642.218328318406,-1
60,2024-04-30 10:15:00+05:30,49533.8,49545.9,49521.1,49528.1,6900,44.9909473732804,49642.218328318406,-1
61,2024-04-30 10:16:00+05:30,49531.15,49564.85,49527.35,49558.55,7470,50.246731403297204,49642.218328318406,-1
62,2024-04-30 10:17:00+05:30,49550.0,49559.3,49527.2,49547.6,2085,48.453883523389706,49642.218328318406,-1
63,2024-04-30 10:18:00+05:30,49540.35,49548.3,49530.15,49537.9,3255,46.858850939433715,49642.218328318406,-1
64,2024-04-30 10:19:00+05:30,49531.7,49542.0,49527.0,49542.0,3000,47.643380606550465,49642.218328318406,-1
65,2024-04-30 10:20:00+05:30,49540.0,49555.0,49540.0,49554.55,3405,50.07310780967859,49642.218328318406,-1
66,2024-04-30 10:21:00+05:30,49542.1,49549.9,49533.0,49545.6,2175,48.34986997007275,49642.218328318406,-1
67,2024-04-30 10:22:00+05:30,49545.6,49545.6,49493.8,49510.05,5970,42.14555663441424,49629.35442977121,-1
68,2024-04-30 10:23:00+05:30,49508.75,49530.05,49503.3,49525.0,2265,45.323079812903906,49623.38671044176,-1
69,2024-04-30 10:24:00+05:30,49520.45,49520.45,49504.1,49515.1,3135,43.614778917839224,49614.582473173716,-1
70,2024-04-30 10:25:00+05:30,49509.3,49524.0,49502.9,49519.0,4035,44.502210209520996,49611.854280198575,-1
71,2024-04-30 10:26:00+05:30,49527.0,49557.0,49515.55,49545.0,6375,50.13657522599981,49611.854280198575,-1
72,2024-04-30 10:27:00+05:30,49545.05,49580.35,49545.0,49579.45,6510,56.4461032058585,49611.854280198575,-1
73,2024-04-30 10:28:00+05:30,49578.2,49590.05,49564.1,49588.3,7140,57.91922031155164,49611.854280198575,-1
74,2024-04-30 10:29:00+05:30,49588.3,49594.05,49559.35,49568.55,6675,53.56509756732065,49611.854280198575,-1
75,2024-04-30 10:30:00+05:30,49570.9,49580.0,49543.25,49555.15,5940,50.77602970143934,49611.854280198575,-1
76,2024-04-30 10:31:00+05:30,49552.95,49573.2,49540.0,49540.0,3840,47.74888661943071,49611.854280198575,-1
77,2024-04-30 10:32:00+05:30,49540.0,49555.0,49531.0,49547.75,4110,49.41041987310173,49611.854280198575,-1
78,2024-04-30 10:33:00+05:30,49547.85,49553.3,49533.65,49539.2,1275,47.61164915587673,49611.854280198575,-1
79,2024-04-30 10:34:00+05:30,49539.2,49556.45,49535.95,49554.35,2685,51.0145959631264,49611.854280198575,-1
80,2024-04-30 10:35:00+05:30,49552.35,49556.15,49524.0,49530.9,6945,46.030555631354304,49611.854280198575,-1
81,2024-04-30 10:36:00+05:30,49530.9,49552.2,49524.2,49548.3,9750,49.93878101987028,49611.854280198575,-1
82,2024-04-30 10:37:00+05:30,49547.8,49552.15,49536.0,49540.15,4365,48.17890675850368,49611.854280198575,-1
83,2024-04-30 10:38:00+05:30,49539.0,49550.85,49534.1,49534.3,5115,46.90125898087477,49611.854280198575,-1
84,2024-04-30 10:39:00+05:30,49529.35,49538.9,49524.0,49533.05,4245,46.616789686712906,49610.32317145856,-1
85,2024-04-30 10:40:00+05:30,49530.45,49532.75,49511.95,49513.8,4650,42.35616811371532,49599.66565338196,-1
86,2024-04-30 10:41:00+05:30,49515.15,49529.0,49513.9,49526.0,2355,45.740846397693986,49595.59371976226,-1
87,2024-04-30 10:42:00+05:30,49523.7,49534.4,49520.0,49526.5,2130,45.88109817854531,49595.59371976226,-1
88,2024-04-30 10:43:00+05:30,49525.3,49545.0,49521.2,49530.5,4245,47.06004338509903,49595.59371976226,-1
89,2024-04-30 10:44:00+05:30,49534.35,49547.65,49525.0,49539.6,3585,49.7423763084733,49595.59371976226,-1
90,2024-04-30 10:45:00+05:30,49540.0,49567.9,49533.75,49567.85,10455,57.022402999403006,49595.59371976226,-1
91,2024-04-30 10:46:00+05:30,49563.2,49580.0,49554.95,49580.0,6615,59.72457892345008,49595.59371976226,-1
92,2024-04-30 10:47:00+05:30,49587.5,49602.0,49579.0,49591.55,13395,62.16020521315535,49595.59371976226,-1
93,2024-04-30 10:48:00+05:30,49591.25,49596.35,49569.1,49588.75,7650,61.1940640396003,49595.59371976226,-1
94,2024-04-30 10:49:00+05:30,49587.6,49594.1,49582.0,49591.8,3585,61.88893745959837,49595.59371976226,-1
95,2024-04-30 10:50:00+05:30,49591.8,49592.4,49572.35,49582.5,3000,58.45197701216535,49595.59371976226,-1
96,2024-04-30 10:51:00+05:30,49580.3,49591.0,49576.0,49584.65,3465,59.01859266888427,49595.59371976226,-1
97,2024-04-30 10:52:00+05:30,49584.65,49600.0,49583.1,49591.0,5640,60.72233463900578,49595.59371976226,-1
98,2024-04-30 10:53:00+05:30,49598.6,49604.1,49581.05,49581.05,7305,56.74169128182743,49595.59371976226,-1
99,2024-04-30 10:54:00+05:30,49590.45,49611.35,49590.0,49609.0,10890,63.900619008328796,49532.35937700567,1
100,2024-04-30 10:55:00+05:30,49608.55,49612.3,49575.0,49575.0,5745,52.51528109394463,49532.35937700567,1
101,2024-04-30 10:56:00+05:30,49573.0,49580.0,49554.25,49564.8,6495,49.65686097335939,49532.35937700567,1
102,2024-04-30 10:57:00+05:30,49574.05,49580.75,49556.95,49558.8,2460,48.00172759933984,49532.35937700567,1
103,2024-04-30 10:58:00+05:30,49564.65,49565.85,49550.6,49560.15,2145,48.418324828543156,49532.35937700567,1
104,2024-04-30 10:59:00+05:30,49560.7,49583.1,49560.1,49567.45,3225,50.717610809640696,49532.35937700567,1
105,2024-04-30 11:00:00+05:30,49567.45,49576.9,49550.75,49550.75,2850,45.699010176113845,49532.35937700567,1
106,2024-04-30 11:01:00+05:30,49550.75,49563.35,49547.0,49553.4,1875,46.601959254205504,49532.35937700567,1
107,2024-04-30 11:02:00+05:30,49556.3,49565.0,49532.5,49532.5,5895,40.83469414692901,49532.35937700567,1
108,2024-04-30 11:03:00+05:30,49538.55,49559.0,49538.55,49555.65,2475,48.44536360506372,49532.35937700567,1
109,2024-04-30 11:04:00+05:30,49555.0,49567.0,49549.6,49550.15,1770,46.90174114385688,49532.35937700567,1
110,2024-04-30 11:05:00+05:30,49550.0,49556.3,49495.0,49495.0,5895,34.8951144634981,49607.397327439474,-1
111,2024-04-30 11:06:00+05:30,49490.7,49505.0,49465.85,49483.05,11160,32.92810755386387,49570.74262445484,-1
112,2024-04-30 11:07:00+05:30,49482.6,49521.95,49482.6,49509.0,4215,40.74001256087811,49570.74262445484,-1
113,2024-04-30 11:08:00+05:30,49509.0,49520.0,49503.8,49520.0,4230,43.73172600655355,49570.74262445484,-1
114,2024-04-30 11:09:00+05:30,49516.3,49540.0,49515.85,49530.0,2880,46.381827134601494,49570.74262445484,-1
115,2024-04-30 11:10:00+05:30,49534.0,49560.0,49529.6,49536.8,2415,48.16945941337944,49570.74262445484,-1
116,2024-04-30 11:11:00+05:30,49544.35,49544.35,49521.2,49527.15,840,45.83407829938925,49570.74262445484,-1
117,2024-04-30 11:12:00+05:30,49538.15,49550.0,49529.5,49535.6,795,48.20223841593725,49570.74262445484,-1
118,2024-04-30 11:13:00+05:30,49530.15,49547.45,49530.0,49540.5,1245,49.57888180133732,49570.74262445484,-1
119,2024-04-30 11:14:00+05:30,49540.5,49559.0,49530.0,49558.0,3180,54.2549537330712,49570.74262445484,-1
120,2024-04-30 11:15:00+05:30,49558.0,49579.95,49558.0,49562.45,8775,55.3879476018486,49570.74262445484,-1
121,2024-04-30 11:16:00+05:30,49560.05,49578.95,49560.05,49575.0,2565,58.50903160697461,49493.71570547523,1
122,2024-04-30 11:17:00+05:30,49573.2,49573.3,49555.5,49556.9,6570,52.774512345770205,49493.71570547523,1
123,2024-04-30 11:18:00+05:30,49556.9,49560.35,49541.25,49555.0,1395,52.19618651615986,49493.71570547523,1
124,2024-04-30 11:19:00+05:30,49550.55,49566.9,49546.85,49555.05,1710,52.211027993583784,49493.71570547523,1
125,2024-04-30 11:20:00+05:30,49555.05,49573.95,49555.05,49561.6,1425,54.21633613026443,49494.7884859421,1
126,2024-04-30 11:21:00+05:30,49567.95,49567.95,49551.7,49555.9,1320,52.16493615126582,49494.7884859421,1
127,2024-04-30 11:22:00+05:30,49561.45,49568.65,49555.45,49560.0,915,53.52705212964923,49497.23618117778,1
128,2024-04-30 11:23:00+05:30,49560.0,49579.75,49560.0,49572.7,2160,57.55851655958957,49505.617563833424,1
129,2024-04-30 11:24:00+05:30,49579.75,49586.75,49568.85,49576.9,2925,58.83046306318103,49514.5983087709,1
130,2024-04-30 11:25:00+05:30,49578.25,49578.25,49563.2,49575.0,855,57.98387042866075,49514.5983087709,1
131,2024-04-30 11:26:00+05:30,49575.0,49575.0,49562.9,49565.0,705,53.611087505073925,49514.5983087709,1
132,2024-04-30 11:27:00+05:30,49565.0,49578.4,49556.65,49556.65,1200,50.2063728284986,49514.5983087709,1
133,2024-04-30 11:28:00+05:30,49556.65,49561.15,49530.0,49536.5,1785,43.09397670268108,49514.5983087709,1
134,2024-04-30 11:29:00+05:30,49536.5,49549.85,49525.0,49529.3,1875,40.866239803458214,49514.5983087709,1
135,2024-04-30 11:30:00+05:30,49525.0,49539.95,49506.2,49537.45,4560,44.37175975411126,49514.5983087709,1
136,2024-04-30 11:31:00+05:30,49533.05,49540.0,49508.75,49512.2,2535,37.044675306384775,49594.76671960705,-1
137,2024-04-30 11:32:00+05:30,49512.2,49531.1,49512.1,49523.9,1590,41.83734939256457,49590.652546925136,-1
138,2024-04-30 11:33:00+05:30,49529.0,49529.95,49521.1,49522.05,315,41.30193945894852,49590.32729017255,-1
139,2024-04-30 11:34:00+05:30,49527.55,49538.85,49523.05,49525.8,2010,42.89717236486211,49590.32729017255,-1
140,2024-04-30 11:35:00+05:30,49525.8,49540.0,49520.25,49540.0,3015,48.594269719325204,49590.32729017255,-1
141,2024-04-30 11:36:00+05:30,49545.0,49545.0,49528.35,49528.35,435,44.65772752740777,49590.32729017255,-1
142,2024-04-30 11:37:00+05:30,49530.0,49534.3,49518.0,49521.3,1245,42.41832952105713,49586.525691174524,-1
143,2024-04-30 11:38:00+05:30,49525.0,49538.35,49525.0,49529.3,660,45.743197584113766,49586.525691174524,-1
144,2024-04-30 11:39:00+05:30,49529.3,49537.25,49528.5,49532.4,870,47.019812853853075,49586.525691174524,-1
145,2024-04-30 11:40:00+05:30,49530.7,49542.85,49528.75,49533.15,1005,47.34262457940112,49586.525691174524,-1
146,2024-04-30 11:41:00+05:30,49535.85,49559.0,49535.85,49559.0,2175,57.05512633151078,49586.525691174524,-1
147,2024-04-30 11:42:00+05:30,49557.55,49578.6,49547.65,49562.8,3465,58.27353022184545,49586.525691174524,-1
148,2024-04-30 11:43:00+05:30,49562.8,49565.3,49541.0,49546.0,2025,51.33870914282712,49586.525691174524,-1
149,2024-04-30 11:44:00+05:30,49555.35,49564.75,49554.95,49564.75,1935,57.4279747366646,49586.525691174524,-1
150,2024-04-30 11:45:00+05:30,49565.0,49565.0,49561.25,49561.25,1155,56.018794619510054,49586.525691174524,-1
151,2024-04-30 11:46:00+05:30,49561.25,49564.1,49540.0,49545.65,12420,50.1159638690191,49586.525691174524,-1
152,2024-04-30 11:47:00+05:30,49554.1,49554.1,49528.7,49528.7,1245,44.61501732259481,49586.525691174524,-1
153,2024-04-30 11:48:00+05:30,49525.85,49528.5,49509.25,49509.25,4095,39.286144737807206,49578.45115860457,-1
154,2024-04-30 11:49:00+05:30,49496.75,49505.0,49480.0,49503.0,7485,37.72677518772077,49554.89354299715,-1
155,2024-04-30 11:50:00+05:30,49504.95,49513.4,49493.75,49502.0,1395,37.47050162279136,49554.89354299715,-1
156,2024-04-30 11:51:00+05:30,49502.0,49527.9,49500.0,49511.75,2160,41.63350746961968,49554.89354299715,-1
157,2024-04-30 11:52:00+05:30,49511.75,49513.25,49501.0,49505.0,855,39.664670448851226,49554.89354299715,-1
158,2024-04-30 11:53:00+05:30,49505.0,49510.0,49499.2,49505.0,2775,39.66467044885122,49554.89354299715,-1
159,2024-04-30 11:54:00+05:30,49500.0,49524.1,49495.0,49518.95,5745,45.807211487982684,49554.89354299715,-1
160,2024-04-30 11:55:00+05:30,49518.95,49520.95,49506.5,49517.0,1440,45.115778774806806,49554.89354299715,-1
161,2024-04-30 11:56:00+05:30,49515.75,49520.0,49505.0,49518.3,2865,45.70418311029839,49554.89354299715,-1
162,2024-04-30 11:57:00+05:30,49524.4,49539.15,49518.55,49529.4,3030,50.57640439982661,49554.89354299715,-1
163,2024-04-30 11:58:00+05:30,49534.95,49548.0,49532.0,49546.95,2055,57.127033282788666,49554.89354299715,-1
164,2024-04-30 11:59:00+05:30,49541.0,49563.3,49536.8,49556.0,8415,60.066333752313675,49489.610031338765,1
165,2024-04-30 12:00:00+05:30,49556.0,49564.35,49542.0,49548.75,2535,56.71197630647538,49492.07402818626,1
166,2024-04-30 12:01:00+05:30,49549.7,49550.35,49531.85,49537.3,3645,51.792723652796816,49492.07402818626,1
167,2024-04-30 12:02:00+05:30,49538.5,49555.3,49538.5,49555.3,2430,57.96551725760112,49492.07402818626,1
168,2024-04-30 12:03:00+05:30,49555.45,49563.15,49542.0,49542.0,4335,52.60552301724349,49492.3318915654,1
169,2024-04-30 12:04:00+05:30,49542.55,49543.65,49511.1,49517.25,3165,44.381172289001306,49492.3318915654,1
170,2024-04-30 12:05:00+05:30,49520.4,49526.3,49514.0,49519.25,1575,45.127728807404516,49492.3318915654,1
171,2024-04-30 12:06:00+05:30,49519.35,49534.1,49511.05,49531.4,2670,49.55737936934755,49492.3318915654,1
172,2024-04-30 12:07:00+05:30,49533.5,49542.95,49525.55,49538.9,1530,52.12648250203437,49492.3318915654,1
173,2024-04-30 12:08:00+05:30,49539.05,49543.2,49527.15,49539.55,1485,52.352976371164694,49492.3318915654,1
174,2024-04-30 12:09:00+05:30,49541.9,49555.0,49536.05,49555.0,1680,57.4999333059515,49492.3318915654,1
175,2024-04-30 12:10:00+05:30,49552.0,49564.7,49543.9,49556.65,1995,58.02146674793362,49494.51851702891,1
176,2024-04-30 12:11:00+05:30,49553.65,49561.75,49550.5,49561.75,1320,59.66888434684243,49498.946665349045,1
177,2024-04-30 12:12:00+05:30,49562.05,49563.5,49536.4,49538.0,1275,49.856466048967924,49498.946665349045,1
178,2024-04-30 12:13:00+05:30,49538.0,49566.2,49536.05,49564.4,765,58.104025087395456,49498.946665349045,1
179,2024-04-30 12:14:00+05:30,49564.4,49566.2,49543.0,49543.0,2505,50.80872264483368,49498.946665349045,1
180,2024-04-30 12:15:00+05:30,49543.0,49552.3,49543.0,49551.05,225,53.18964799936529,49498.946665349045,1
181,2024-04-30 12:16:00+05:30,49549.45,49553.65,49543.8,49553.55,435,53.935331344255694,49498.946665349045,1
182,2024-04-30 12:17:00+05:30,49553.55,49559.95,49550.45,49554.65,405,54.28043691316377,49501.23474046987,1
183,2024-04-30 12:18:00+05:30,49554.65,49567.2,49554.65,49562.1,1050,56.64924021813899,49508.59126642979,1
184,2024-04-30 12:19:00+05:30,49562.1,49562.1,49531.15,49531.15,1785,45.98894085926181,49508.59126642979,1
185,2024-04-30 12:20:00+05:30,49531.5,49539.95,49515.0,49532.95,1860,46.618107678857605,49508.59126642979,1
186,2024-04-30 12:21:00+05:30,49525.05,49531.35,49520.0,49520.2,1050,42.81369040672975,49508.59126642979,1
187,2024-04-30 12:22:00+05:30,49528.75,49530.7,49520.1,49520.1,615,42.78419927690053,49508.59126642979,1
188,2024-04-30 12:23:00+05:30,49528.75,49542.8,49520.1,49535.15,870,48.53039917552084,49508.59126642979,1
189,2024-04-30 12:24:00+05:30,49535.15,49535.15,49521.0,49527.15,1365,45.89200343127279,49508.59126642979,1
190,2024-04-30 12:25:00+05:30,49521.0,49537.05,49521.0,49534.8,960,48.76070487840288,49508.59126642979,1
191,2024-04-30 12:26:00+05:30,49534.8,49537.9,49520.1,49537.1,690,49.62544616682999,49508.59126642979,1
192,2024-04-30 12:27:00+05:30,49538.3,49542.0,49523.85,49528.7,930,46.536482927685086,49508.59126642979,1
193,2024-04-30 12:28:00+05:30,49528.7,49530.0,49520.0,49530.0,435,47.08543233090033,49508.59126642979,1
194,2024-04-30 12:29:00+05:30,49530.0,49538.9,49525.0,49530.65,1395,47.37637688037876,49508.59126642979,1
195,2024-04-30 12:30:00+05:30,49521.85,49539.9,49520.1,49535.0,780,49.38222749876185,49508.59126642979,1
196,2024-04-30 12:31:00+05:30,49535.0,49538.0,49532.0,49537.45,705,50.526043054120095,49508.59126642979,1
197,2024-04-30 12:32:00+05:30,49537.45,49549.75,49536.2,49545.0,1080,53.97739846528771,49508.59126642979,1
198,2024-04-30 12:33:00+05:30,49550.0,49568.0,49547.5,49568.0,1440,62.54867958356985,49508.59126642979,1
199,2024-04-30 12:34:00+05:30,49568.0,49568.0,49553.9,49560.1,465,58.51739465156859,49512.35839402547,1
200,2024-04-30 12:35:00+05:30,49551.3,49562.05,49540.6,49546.8,2145,52.39496079478389,49512.35839402547,1
201,2024-04-30 12:36:00+05:30,49551.95,49555.4,49545.0,49545.0,1050,51.6079846513906,49512.35839402547,1
202,2024-04-30 12:37:00+05:30,49545.0,49551.0,49541.4,49551.0,645,54.08370893416878,49512.35839402547,1
203,2024-04-30 12:38:00+05:30,49549.0,49558.55,49540.7,49541.15,630,49.59770346854654,49512.35839402547,1
204,2024-04-30 12:39:00+05:30,49543.1,49550.4,49540.0,49540.0,1530,49.08579133720372,49512.35839402547,1
205,2024-04-30 12:40:00+05:30,49540.0,49540.0,49500.0,49500.0,8190,35.39968100611316,49572.91547682251,-1
206,2024-04-30 12:41:00+05:30,49501.65,49506.3,49445.8,49485.0,19875,31.817064671560097,49541.82392914509,-1
207,2024-04-30 12:42:00+05:30,49487.0,49487.5,49450.35,49477.65,4155,30.204019750181494,49539.26653623212,-1
208,2024-04-30 12:43:00+05:30,49480.4,49538.35,49470.0,49506.65,4875,42.574498093173666,49539.26653623212,-1
209,2024-04-30 12:44:00+05:30,49505.0,49514.1,49497.2,49504.8,2370,42.06233547264327,49539.26653623212,-1
210,2024-04-30 12:45:00+05:30,49500.8,49518.2,49500.3,49511.85,2835,44.78812853793277,49539.26653623212,-1
211,2024-04-30 12:46:00+05:30,49505.0,49525.0,49500.0,49525.0,2025,49.55538010999387,49539.26653623212,-1
212,2024-04-30 12:47:00+05:30,49521.75,49528.2,49515.5,49522.2,3690,48.59326150371435,49539.26653623212,-1
213,2024-04-30 12:48:00+05:30,49520.05,49528.45,49517.65,49528.45,1740,50.88547174297805,49539.26653623212,-1
214,2024-04-30 12:49:00+05:30,49526.75,49547.8,49524.0,49529.5,4530,51.27852265738693,49539.26653623212,-1
215,2024-04-30 12:50:00+05:30,49529.5,49545.0,49528.9,49541.3,1005,55.58069663201763,49469.41882004696,1
216,2024-04-30 12:51:00+05:30,49540.75,49549.3,49534.0,49535.6,3255,53.13971628261507,49476.28193804254,1
217,2024-04-30 12:52:00+05:30,49544.5,49547.4,49510.0,49510.0,3060,43.82955593190431,49476.28193804254,1
218,2024-04-30 12:53:00+05:30,49510.15,49545.0,49510.15,49539.8,900,53.94482326348671,49476.28193804254,1
219,2024-04-30 12:54:00+05:30,49539.0,49540.0,49516.05,49518.05,1605,47.25594029460571,49476.28193804254,1
220,2024-04-30 12:55:00+05:30,49513.6,49527.5,49501.45,49515.55,2475,46.5415912288447,49476.28193804254,1
221,2024-04-30 12:56:00+05:30,49513.05,49520.05,49508.45,49516.1,1755,46.73236770791222,49476.28193804254,1
222,2024-04-30 12:57:00+05:30,49511.8,49524.4,49510.0,49513.0,870,45.7415285470881,49476.28193804254,1
223,2024-04-30 12:58:00+05:30,49510.05,49513.0,49482.0,49493.5,4845,39.99681488742001,49476.28193804254,1
224,2024-04-30 12:59:00+05:30,49495.25,49509.8,49485.05,49509.8,1350,46.09151721076458,49476.28193804254,1
225,2024-04-30 13:00:00+05:30,49509.8,49519.0,49496.0,49515.0,5010,47.90928715196827,49476.28193804254,1
226,2024-04-30 13:01:00+05:30,49513.85,49527.7,49513.85,49520.8,3780,49.93700699900433,49476.28193804254,1
227,2024-04-30 13:02:00+05:30,49520.0,49531.95,49517.55,49518.5,4710,49.12043518897942,49476.28193804254,1
228,2024-04-30 13:03:00+05:30,49518.5,49524.4,49503.65,49518.3,2895,49.045332342313856,49476.28193804254,1
229,2024-04-30 13:04:00+05:30,49517.7,49520.5,49510.0,49514.0,1425,47.36843538776243,49476.28193804254,1
230,2024-04-30 13:05:00+05:30,49515.55,49516.35,49497.0,49498.35,975,41.77071531845878,49476.28193804254,1
231,2024-04-30 13:06:00+05:30,49497.0,49511.55,49490.1,49503.7,2025,44.19840339493477,49476.28193804254,1
232,2024-04-30 13:07:00+05:30,49500.7,49506.9,49491.95,49496.6,2460,41.712917802778975,49476.28193804254,1
